"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"10-May-2024","EQ","267.00","271.20","264.45","265.25","269.75","270.25","268.85","292.95","150.05","95,30,738","2,56,23,77,236.35","85,468"
"09-May-2024","EQ","277.25","278.55","263.20","276.85","266.20","265.25","268.99","292.95","150.05","1,48,69,187","3,99,97,10,036.10","1,81,854"
"08-May-2024","EQ","273.50","280.25","272.35","273.60","277.30","276.85","276.88","292.95","150.05","1,27,97,721","3,54,34,61,443.80","97,079"
"07-May-2024","EQ","283.90","285.00","272.00","282.15","273.50","273.60","277.02","292.95","150.05","1,31,79,001","3,65,08,01,562.65","1,45,942"
"06-May-2024","EQ","288.70","288.75","275.25","286.10","282.10","282.15","281.39","292.95","150.05","1,54,91,865","4,35,92,02,410.35","1,22,113"
"03-May-2024","EQ","284.00","292.95","284.00","282.80","286.10","286.10","288.76","292.95","150.05","2,89,13,016","8,34,88,14,268.35","1,98,726"
"02-May-2024","EQ","281.00","284.60","279.05","282.85","282.60","282.80","282.26","292.55","150.05","1,56,77,336","4,42,50,71,088.70","1,56,483"
"30-Apr-2024","EQ","284.50","286.35","281.45","283.20","282.60","282.85","284.18","292.55","150.05","1,06,58,906","3,02,90,85,754.55","86,568"
"29-Apr-2024","EQ","283.95","285.25","282.15","282.90","283.50","283.20","283.35","292.55","150.05","89,52,420","2,53,66,30,648.70","86,724"
"26-Apr-2024","EQ","283.00","286.15","282.20","281.95","282.95","282.90","283.86","292.55","150.05","1,10,70,290","3,14,23,94,556.45","90,324"
"25-Apr-2024","EQ","279.35","282.60","278.00","279.35","282.30","281.95","280.94","292.55","150.05","1,70,50,557","4,79,01,34,608.40","1,37,680"
"24-Apr-2024","EQ","277.60","280.40","276.30","276.80","278.85","279.35","278.78","292.55","150.05","92,53,985","2,57,98,01,443.05","1,02,106"
"23-Apr-2024","EQ","276.85","278.75","275.55","276.80","276.75","276.80","277.07","292.55","150.05","87,99,147","2,43,79,45,571.95","1,07,652"
"22-Apr-2024","EQ","277.30","278.00","273.75","275.25","277.30","276.80","275.54","292.55","150.05","1,41,84,019","3,90,82,51,625.65","93,001"
