"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"24-Jul-2024","EQ","1,602.00","1,624.95","1,592.00","1,601.60","1,623.00","1,619.45","1,615.56","1,638.85","1,068.35","29,23,358","4,72,28,58,328.90","1,00,300"
"23-Jul-2024","EQ","1,587.00","1,605.65","1,574.30","1,587.35","1,600.00","1,601.60","1,594.02","1,638.85","1,068.35","15,02,677","2,39,52,93,922.30","80,503"
"22-Jul-2024","EQ","1,555.05","1,589.50","1,555.05","1,568.65","1,585.00","1,587.35","1,582.45","1,638.85","1,068.35","8,26,636","1,30,81,11,660.75","72,625"
"19-Jul-2024","EQ","1,584.70","1,589.75","1,565.15","1,594.25","1,568.00","1,568.65","1,575.51","1,638.85","1,063.85","16,49,335","2,59,85,51,262.95","94,109"
"18-Jul-2024","EQ","1,575.00","1,596.60","1,570.25","1,579.30","1,594.55","1,594.25","1,586.55","1,638.85","1,063.85","16,65,636","2,64,26,21,459.05","1,23,097"
"16-Jul-2024","EQ","1,589.00","1,595.00","1,574.95","1,586.20","1,576.00","1,579.30","1,582.50","1,638.85","1,063.85","6,88,481","1,08,95,22,140.30","44,342"
"15-Jul-2024","EQ","1,579.95","1,594.70","1,577.30","1,577.30","1,581.00","1,586.20","1,588.20","1,638.85","1,063.85","8,32,804","1,32,26,61,234.85","49,598"
"12-Jul-2024","EQ","1,582.00","1,587.35","1,550.00","1,581.75","1,581.00","1,577.30","1,579.43","1,638.85","1,031.10","14,26,598","2,25,32,06,891.10","87,346"
"11-Jul-2024","EQ","1,601.00","1,602.50","1,572.30","1,598.55","1,584.95","1,581.75","1,580.33","1,638.85","1,031.10","17,07,500","2,69,84,11,683.65","88,157"
"10-Jul-2024","EQ","1,592.80","1,601.15","1,567.60","1,585.40","1,596.55","1,598.55","1,589.78","1,638.85","1,031.10","18,99,956","3,02,05,20,197.05","83,978"
"09-Jul-2024","EQ","1,564.80","1,589.90","1,549.80","1,556.40","1,583.65","1,585.40","1,573.73","1,638.85","1,031.10","14,92,840","2,34,93,32,346.20","72,512"
"08-Jul-2024","EQ","1,570.60","1,574.80","1,550.95","1,568.40","1,554.25","1,556.40","1,559.95","1,638.85","1,031.10","11,20,204","1,74,74,60,959.65","92,207"
"05-Jul-2024","EQ","1,562.00","1,574.75","1,557.00","1,557.90","1,567.50","1,568.40","1,567.97","1,638.85","1,028.75","24,81,046","3,89,02,16,272.35","1,33,303"
"04-Jul-2024","EQ","1,535.00","1,571.00","1,526.00","1,533.95","1,562.00","1,557.90","1,554.57","1,638.85","1,028.75","26,30,823","4,08,97,95,662.35","1,07,072"
"03-Jul-2024","EQ","1,519.35","1,536.25","1,498.30","1,524.05","1,530.00","1,533.95","1,524.69","1,638.85","1,028.75","10,61,099","1,61,78,50,209.50","43,868"
"02-Jul-2024","EQ","1,514.00","1,534.90","1,508.25","1,520.10","1,522.00","1,524.05","1,523.29","1,638.85","1,028.75","13,36,816","2,03,63,60,750.75","91,530"
"01-Jul-2024","EQ","1,520.85","1,530.00","1,503.85","1,520.85","1,513.50","1,520.10","1,512.33","1,638.85","1,028.75","14,51,094","2,19,45,30,179.05","1,46,774"
"28-Jun-2024","EQ","1,520.00","1,538.95","1,515.60","1,516.25","1,519.80","1,520.85","1,525.24","1,638.85","986.00","26,34,599","4,01,83,88,688.80","2,01,990"
"27-Jun-2024","EQ","1,525.00","1,528.05","1,505.00","1,521.15","1,517.00","1,516.25","1,514.00","1,638.85","986.00","38,81,458","5,87,65,30,452.20","2,15,039"
"26-Jun-2024","EQ","1,502.00","1,528.90","1,495.25","1,505.20","1,524.00","1,521.15","1,510.78","1,638.85","986.00","25,63,493","3,87,28,77,737.80","1,08,566"
